index,subset_size,minority_size,run,roc_auc,time_elapsed
117,90,0.2889,27,0.6502066929903674,41.776229713112116
118,90,0.2889,28,0.6587323910415275,42.07472007162869
119,90,0.2889,29,0.6593307859531145,44.17433041334152
120,80,0.2889,0,0.6742051924112362,38.80753638967872
121,80,0.2889,1,0.7029934841160603,39.179454173892736
122,80,0.2889,2,0.6488067269496015,37.58530636690557
123,80,0.2889,3,0.688433137749378,38.76023561321199
124,80,0.2889,4,0.6885816246914211,37.44093157351017
125,80,0.2889,5,0.6915153416706402,37.52876130118966
126,80,0.2889,6,0.6722155951549911,38.64861227571964
127,80,0.2889,7,0.6576148944913107,37.663002552464604
128,80,0.2889,8,0.6900412248076737,37.077694999054074
129,80,0.2889,9,0.6438307122999487,35.99010925926268
130,80,0.2889,10,0.6202874362438462,39.017651395872235
131,80,0.2889,11,0.6427409839249741,38.05673110857606
132,80,0.2889,12,0.6604465901181988,39.499778831377625
133,80,0.2889,13,0.6888548363588168,39.34101524017751
134,80,0.2889,14,0.6357997677772299,40.47630970738828
135,80,0.2889,15,0.6439735344283586,37.93295813538134
136,80,0.2889,16,0.6775425864806334,39.06421358510852
137,80,0.2889,17,0.6817710804409749,38.92219500429928
138,80,0.2889,18,0.6511099431124238,37.014958599582314
139,80,0.2889,19,0.6877269437285015,37.25879195146263
140,80,0.2889,20,0.6976667169123282,38.4484692979604
141,80,0.2889,21,0.6959662175080056,38.98993639089167
142,80,0.2889,22,0.6436507847598684,36.8778220359236
143,80,0.2889,23,0.6712934323202515,39.21502534672618
144,80,0.2889,24,0.6449252142951349,37.70918383449316
145,80,0.2889,25,0.7212469977899534,39.3870232347399
146,80,0.2889,26,0.6587153789532316,38.10680296458304
147,80,0.2889,27,0.6764235193123062,40.1519492007792
148,80,0.2889,28,0.6558426584283545,39.66293475776911
149,80,0.2889,29,0.7225519237876515,38.65684689767659
150,70,0.2889,0,0.6388221787964552,37.69314698688686
151,70,0.2889,1,0.6822327186336411,37.224279671907425
152,70,0.2889,2,0.6629491441903097,37.48287709802389
153,70,0.2889,3,0.646014729136636,36.92533650621772
154,70,0.2889,4,0.6800208700910914,37.249321199953556
155,70,0.2889,5,0.6950523365955035,37.8821183629334
156,70,0.2889,6,0.6237155432151795,36.99648821540177
157,70,0.2889,7,0.6756145292184803,38.035555850714445
158,70,0.2889,8,0.6534824835350516,37.647592931985855
159,70,0.2889,9,0.6419833618670524,37.531480407342315
160,70,0.2889,10,0.6185453948728757,35.48831564001739
161,70,0.2889,11,0.6992416533400603,39.17445093207061
162,70,0.2889,12,0.6712172979309093,40.5122384596616
163,70,0.2889,13,0.6443404872905865,36.10515232756734
164,70,0.2889,14,0.590514569928902,36.780788296833634
165,70,0.2889,15,0.6559208222680643,38.48135698027909
166,70,0.2889,16,0.6770418151906683,36.5362757332623
167,70,0.2889,17,0.6915969043985296,35.87936834059656
168,70,0.2889,18,0.6771603880342986,37.66483695060015
169,70,0.2889,19,0.6236006163232526,38.30989369191229
170,70,0.2889,20,0.6871418478934079,39.14685313589871
171,70,0.2889,21,0.6875090937023846,37.88095181249082
172,70,0.2889,22,0.6872253606583896,37.8293144274503
173,70,0.2889,23,0.6338759564781933,39.171603597700596
174,70,0.2889,24,0.6415531342718527,36.222102891653776
175,70,0.2889,25,0.6911132669638826,37.23517877608538
176,70,0.2889,26,0.7051185657140826,37.57255259901285
177,70,0.2889,27,0.6563454432860318,37.3781030215323
178,70,0.2889,28,0.6865689446431729,37.502074748277664
179,70,0.2889,29,0.6782823776111543,37.59395384788513
180,60,0.2889,0,0.5961477011953328,34.68933937512338
181,60,0.2889,1,0.6827228503094633,33.76608942821622
182,60,0.2889,2,0.6006625364845763,35.580228220671415
183,60,0.2889,3,0.666610736779285,35.28604452125728
184,60,0.2889,4,0.6465215464239559,36.263292545452714
185,60,0.2889,5,0.6546221540364546,35.388967234641314
186,60,0.2889,6,0.5799422611840928,34.59299502708018
187,60,0.2889,7,0.6523762795525738,35.49770043604076
188,60,0.2889,8,0.6278484235921326,33.42189111188054
189,60,0.2889,9,0.622367608752351,36.6033968757838
190,60,0.2889,10,0.6304599891495349,36.84252407774329
191,60,0.2889,11,0.6098687851276682,35.91944203339517
192,60,0.2889,12,0.6592412395439541,35.28051225282252
193,60,0.2889,13,0.5962482895792305,35.76837518438697
194,60,0.2889,14,0.6513451034678035,35.17470457404852
195,60,0.2889,15,0.6931591399964417,35.192880330607295
196,60,0.2889,16,0.6493589915719715,37.22332310676575
197,60,0.2889,17,0.6850087243777128,35.67446647956967
198,60,0.2889,18,0.665158880339738,34.39070273190737
199,60,0.2889,19,0.6286055126987402,34.55921306833625
200,60,0.2889,20,0.6476677623439783,36.133670546114445
201,60,0.2889,21,0.5744319293122742,33.462848503142595
202,60,0.2889,22,0.6626264651113976,34.389822939410806
203,60,0.2889,23,0.665592102697784,36.1082106847316
204,60,0.2889,24,0.5881146195731404,34.81715031899512
205,60,0.2889,25,0.6771706852889879,34.41701410897076
206,60,0.2889,26,0.6510633751678231,34.44283361360431
207,60,0.2889,27,0.6765012860856394,36.30013210326433
208,60,0.2889,28,0.649246750613487,36.45328853838146
209,60,0.2889,29,0.6461169904935322,33.71627436205745
210,50,0.2889,0,0.6691077636874392,34.84325181879103
211,50,0.2889,1,0.5956274754176736,35.12207521311939
212,50,0.2889,2,0.5913531529385608,34.77553880959749
213,50,0.2889,3,0.617245203671121,34.83533927798271
214,50,0.2889,4,0.5980759843441351,33.88911356963217
215,50,0.2889,5,0.6006241392836282,35.174833826720715
216,50,0.2889,6,0.7991285956601586,27.535445949062705
217,50,0.2889,7,0.6265087622278444,36.12223803438246
218,50,0.2889,8,0.6549731201240072,31.947460871189833
219,50,0.2889,9,0.582839407467694,34.77742342464626
220,50,0.2889,10,0.6054067067242757,35.34474955312908
221,50,0.2889,11,0.5175330446756075,34.465478705242276
222,50,0.2889,12,0.6191582253531618,35.353860111907125
223,50,0.2889,13,0.607617164652139,34.2142820302397
224,50,0.2889,14,0.6019605129383214,35.19365364126861
225,50,0.2889,15,0.6101785180779769,34.95979794114828
226,50,0.2889,16,0.633514723136522,33.87340624071658
227,50,0.2889,17,0.5972959112709334,33.20694310590625
228,50,0.2889,18,0.5928143854388046,33.4384591281414
229,50,0.2889,19,0.5840455698220857,32.86062894202769
230,50,0.2889,20,0.6084173857556388,33.98621979355812
231,50,0.2889,21,0.5641619874953103,34.66877991147339
232,50,0.2889,22,0.5117791417001919,32.19468246400356
233,50,0.2889,23,0.6055343556228961,33.83817271143198
234,50,0.2889,24,0.5831506033870065,35.77778159826994
235,50,0.2889,25,0.6096543145775978,35.17290294356644
236,50,0.2889,26,0.6200725845100545,34.59732981584966
237,50,0.2889,27,0.6528118754851797,33.559127267450094
238,50,0.2889,28,0.5875041238431462,35.39273925125599
239,50,0.2889,29,0.6223542337920611,34.92722494713962
240,40,0.2889,0,0.5898396153257655,32.58013089746237
241,40,0.2889,1,0.614679344865468,31.416746938601136
242,40,0.2889,2,0.6028342954410455,33.397430872544646
243,40,0.2889,3,0.6075524622449524,31.9118645042181
244,40,0.2889,4,0.5164965284892619,29.37885382026434
245,40,0.2889,5,0.5924355717627343,32.8196752294898
246,40,0.2889,6,0.6084515722882596,32.56556317023933
247,40,0.2889,7,0.507445917512464,29.54832684248686
248,40,0.2889,8,0.6071047354933687,33.270401544868946
249,40,0.2889,9,0.512340620027229,29.308592204004526
250,40,0.2889,10,0.5157404611667955,29.87787713110447
251,40,0.2889,11,0.5104445698444768,29.383204016834497
252,40,0.2889,12,0.6062235004959482,32.704127348959446
253,40,0.2889,13,0.6133598915326192,32.15424322709441
254,40,0.2889,14,0.5943825787970989,31.56254407018423
255,40,0.2889,15,0.581920998233764,33.14456543698907
256,40,0.2889,16,0.602610623539484,32.58576720766723
257,40,0.2889,17,0.6199490439248733,32.76438275538385
258,40,0.2889,18,0.5923076458000204,30.134194292128086
259,40,0.2889,19,0.5132096094976074,29.897795727476478
260,40,0.2889,20,0.7988014923794456,25.192302199080586
261,40,0.2889,21,0.8000636216807475,24.34632756561041
262,40,0.2889,22,0.6088887988401174,32.70787423104048
263,40,0.2889,23,0.5058532913364874,29.38065141811967
264,40,0.2889,24,0.5133358430751893,29.627684980630875
265,40,0.2889,25,0.6022987905492301,32.42877624928951
266,40,0.2889,26,0.595996034192801,34.285792050883174
267,40,0.2889,27,0.5070717256890128,29.55235549993813
268,40,0.2889,28,0.6113104978448578,29.721616277471185
269,40,0.2889,29,0.6162441693361527,32.85982279852033
270,30,0.2889,0,0.5851059382268342,29.416887268424034
271,30,0.2889,1,0.50997299087449,27.891827853396535
272,30,0.2889,2,0.6020120645071282,30.011890375986695
273,30,0.2889,3,0.5865376536950411,28.272123109549284
274,30,0.2889,4,0.5058518477796176,28.45230045542121
275,30,0.2889,5,0.5937109260214728,29.20659827813506
276,30,0.2889,6,0.5975351940576676,30.994196943938732
277,30,0.2889,7,0.5093101212071055,27.999451957643032
278,30,0.2889,8,0.5786775130094475,28.67301518842578
279,30,0.2889,9,0.5032736569746895,27.10086653754115
280,30,0.2889,10,0.5126921067129192,26.74497016519308
281,30,0.2889,11,0.5888007785070434,30.02011770941317
282,30,0.2889,12,0.5789763681057878,28.970603056252003
283,30,0.2889,13,0.5951181627887717,29.905443089082837
284,30,0.2889,14,0.7917791052759695,21.333497751504183
285,30,0.2889,15,0.6059888183849595,28.605417670682073
286,30,0.2889,16,0.6163740859249661,30.058108093217015
287,30,0.2889,17,0.6205176482698085,27.165120635181665
288,30,0.2889,18,0.5095369872870712,26.98838040046394
289,30,0.2889,19,0.5956463704829623,27.328953471034765
290,30,0.2889,20,0.7951103580520812,21.42777352593839
291,30,0.2889,21,0.7861390174066276,20.788646388798952
292,30,0.2889,22,0.6279609310262739,30.24557000026107
293,30,0.2889,23,0.591147080783532,30.80821444094181
294,30,0.2889,24,0.5949499054706726,28.366882540285587
295,30,0.2889,25,0.513131519776955,27.575526336207986
296,30,0.2889,26,0.6056150483342371,27.522035218775272
297,30,0.2889,27,0.5858329826443098,30.419983124360442
298,30,0.2889,28,0.5134276871751132,27.270769575610757
299,30,0.2889,29,0.5646603128563978,30.25931561551988
300,20,0.2889,0,0.5820915055946616,26.35865824855864
301,20,0.2889,1,0.507017541128947,25.202345645055175
302,20,0.2889,2,0.5763035802073939,25.921682002022862
303,20,0.2889,3,0.7848663173160216,18.32077001966536
304,20,0.2889,4,0.5033677581763696,25.81863348931074
305,20,0.2889,5,0.508486983197111,25.034305904060602
306,20,0.2889,6,0.7873338377805755,18.346311070024967
307,20,0.2889,7,0.7753861475802755,18.476315831765532
308,20,0.2889,8,0.7886137185960027,18.51452711224556
309,20,0.2889,9,0.7815283797068743,17.891120171174407
310,20,0.2889,10,0.503758139719533,25.60379878990352
311,20,0.2889,11,0.7806875837139452,18.138233214616776
312,20,0.2889,12,0.7840834030123058,18.497913513332605
313,20,0.2889,13,0.5835469991622146,24.786615239456296
314,20,0.2889,14,0.4997786963787801,25.103551687672734
315,20,0.2889,15,0.503385384393994,26.724361954256892
316,20,0.2889,16,0.5024385310896126,25.953810181468725
317,20,0.2889,17,0.4926668175730666,25.66909135505557
318,20,0.2889,18,0.7814916537141849,18.12257618829608
319,20,0.2889,19,0.78165719862775,18.522155590355396
320,20,0.2889,20,0.5093479078082042,24.78504624404013
321,20,0.2889,21,0.7811522501995074,18.14655190333724
322,20,0.2889,22,0.5026498533445045,25.348917132243514
323,20,0.2889,23,0.4998137670458654,26.445174150168896
324,20,0.2889,24,0.507076681077388,26.24991414695978
325,20,0.2889,25,0.5085375782771361,25.080982653424144
326,20,0.2889,26,0.7823880937067048,18.371696911752224
327,20,0.2889,27,0.7862833130924777,18.272054029628634
328,20,0.2889,28,0.7765669965119995,18.194289525970817
329,20,0.2889,29,0.5046584109613981,25.850016148760915
330,10,0.2889,0,0.4875656617195514,24.410668402910233
331,10,0.2889,1,0.7682919726407218,14.553237482905388
332,10,0.2889,2,0.7736633189276946,14.632207360118628
333,10,0.2889,3,0.77081236822867,14.529261218383908
334,10,0.2889,4,0.4948060594404341,24.02007901109755
335,10,0.2889,5,0.4846472979735454,24.70876684039831
336,10,0.2889,6,0.49093188104312085,25.477971021085978
337,10,0.2889,7,0.4807274957672371,25.59398633427918
338,10,0.2889,8,0.7710310123875391,14.475540598854423
339,10,0.2889,9,0.4899654179539736,24.727511413395405
340,10,0.2889,10,0.48585316208697005,23.867197262123227
341,10,0.2889,11,0.483250515522747,23.85144621692598
342,10,0.2889,12,0.4895251648739596,24.548141373321414
343,10,0.2889,13,0.48942991306215805,24.778620667755604
344,10,0.2889,14,0.4858913492839238,25.732874723151326
345,10,0.2889,15,0.4820014382344158,24.862058820202947
346,10,0.2889,16,0.7689784933462123,14.324870819225907
347,10,0.2889,17,0.775933130337472,14.571526197716594
348,10,0.2889,18,0.7756810831902976,14.820064190775156
349,10,0.2889,19,0.7735393389223901,14.593788651749492
350,10,0.2889,20,0.48436061957940857,25.069860097020864
351,10,0.2889,21,0.7748875186840025,14.791106939315796
352,10,0.2889,22,0.7645850227184086,14.20899553783238
353,10,0.2889,23,0.7648325874273807,14.50019147247076
354,10,0.2889,24,0.7697069566142053,14.608979936689138
355,10,0.2889,25,0.7731957370925615,14.648631950840354
356,10,0.2889,26,0.7604486110978168,15.130305107682943
357,10,0.2889,27,0.49222317442856955,24.990264307707548
358,10,0.2889,28,0.4857236002107862,25.027642969042063
359,10,0.2889,29,0.47550799119200193,25.348280956968665
360,5,0.2889,0,0.732648384657745,12.859571307897568
361,5,0.2889,1,0.7252254016991703,13.176427241414785
362,5,0.2889,2,0.7326490623176937,12.515147564932704
363,5,0.2889,3,0.7324913987305114,12.90992197394371
364,5,0.2889,4,0.7133496546320188,12.80381902307272
365,5,0.2889,5,0.742470760314415,13.125938549637794
366,5,0.2889,6,0.7324905481260966,13.04659098573029
367,5,0.2889,7,0.7295630818540088,12.569371152669191
368,5,0.2889,8,0.7324913987305114,12.931825524196029
369,5,0.2889,9,0.7324914199073848,12.587162168696523
370,5,0.2889,10,0.7322245983615369,12.927803620696068
371,5,0.2889,11,0.7324908516612819,13.413887476548553
372,5,0.2889,12,0.725081054835876,13.030296249315143
373,5,0.2889,13,0.7324915293212306,12.93795390240848
374,5,0.2889,14,0.744214432304637,12.987388344481587
375,5,0.2889,15,0.7133271894988232,13.11322482302785
376,5,0.2889,16,0.7324913987305114,12.82185771688819
377,5,0.2889,17,0.7424687626293579,13.112965000793338
378,5,0.2889,18,0.7324913987305114,12.608842518180609
379,5,0.2889,19,0.7324683759396496,12.732274560257792
380,5,0.2889,20,0.47132799933069786,25.212116211652756
381,5,0.2889,21,0.7324908516612819,12.606703899800777
382,5,0.2889,22,0.7324913987305114,12.94760661944747
383,5,0.2889,23,0.7315778954722518,13.134240057319403
384,5,0.2889,24,0.7326256054009271,13.06326642818749
385,5,0.2889,25,0.7324915293212306,12.812523923814297
386,5,0.2889,26,0.7424927701448326,12.794131368398666
387,5,0.2889,27,0.7322239207015881,12.895350402221084
388,5,0.2889,28,0.7324913987305114,13.038098892197013
389,5,0.2889,29,0.7297483565546221,12.806297583505511
390,125,0.0575,0,0.7521292587363002,9.598236944526434
391,125,0.0575,1,0.7770195957092041,9.103676572442055
392,125,0.0575,2,0.756455828091563,9.329001691192389
393,125,0.0575,3,0.7582078631820376,9.234909769147635
394,125,0.0575,4,0.753468623624361,9.043165722861886
395,125,0.0575,5,0.765056160503533,9.114041632041335
396,125,0.0575,6,0.7621394150236024,9.128557546064258
397,125,0.0575,7,0.7672027454517512,9.09872186742723
398,125,0.0575,8,0.7673472281999829,9.299516646191478
399,125,0.0575,9,0.7505216163923457,9.131438495591283
400,125,0.0575,10,0.7782329281999802,9.08682431280613
401,125,0.0575,11,0.7613313108289805,9.555733527988195
402,125,0.0575,12,0.7774379607258224,9.100490644574165
403,125,0.0575,13,0.776395645605645,9.304690452292562
404,125,0.0575,14,0.7498091628406409,9.102441921830177
405,125,0.0575,15,0.7517709372147211,9.096854152157903
406,125,0.0575,16,0.7724155104870277,8.975997973233461
407,125,0.0575,17,0.7666388529611469,9.320407330989838
408,125,0.0575,18,0.7560760949862396,9.586582472547889
409,125,0.0575,19,0.765036758958022,9.24784279987216
410,125,0.0575,20,0.7667256357883288,9.511273806914687
411,125,0.0575,21,0.7642679696288623,9.400043031200767
412,125,0.0575,22,0.7543344453874271,9.042579401284456
413,125,0.0575,23,0.7568723860149849,8.823111861944199
414,125,0.0575,24,0.7465621710790376,9.010790936648846
415,125,0.0575,25,0.7520836790457917,9.573330834507942
416,125,0.0575,26,0.7736840704988845,8.910647852346301
417,125,0.0575,27,0.7730706100066147,9.311072183772922
418,125,0.0575,28,0.7548493151808563,9.09845701418817
419,125,0.0575,29,0.7523473293548483,9.090423505753279
420,110,0.0575,0,0.7475776851011915,8.217539984732866
421,110,0.0575,1,0.7479592941245499,8.823269966989756
422,110,0.0575,2,0.7430322562888466,8.945050356909633
423,110,0.0575,3,0.7607407143010222,8.568807637318969
424,110,0.0575,4,0.7752595645842826,8.484578726813197
425,110,0.0575,5,0.7665618079662483,8.045375678688288
426,110,0.0575,6,0.7510766622440884,8.074214983731508
427,110,0.0575,7,0.7593447612777651,8.61033877544105
428,110,0.0575,8,0.7578285412610061,8.57504921220243
429,110,0.0575,9,0.7452076929623291,8.236305560916662
430,110,0.0575,10,0.7536307767087033,8.29622669517994
431,110,0.0575,11,0.7643511047396018,8.388788035139441
432,110,0.0575,12,0.73983437899087,8.478282231837511
433,110,0.0575,13,0.7658824697503187,8.240656143054366
434,110,0.0575,14,0.7482915557386746,7.928526386618614
435,110,0.0575,15,0.7616428067539995,8.144402032718062
436,110,0.0575,16,0.7458552288086345,8.535186475142837
437,110,0.0575,17,0.7387798324615662,8.388378839939833
438,110,0.0575,18,0.7631981951628465,8.181492866948247
439,110,0.0575,19,0.7580363340369985,8.061350321397185
440,110,0.0575,20,0.7459516012299868,8.285342069342732
441,110,0.0575,21,0.7506458381669546,8.652109626680613
442,110,0.0575,22,0.7599140926953537,8.50127786770463
443,110,0.0575,23,0.7709755130965833,8.574096223339438
444,110,0.0575,24,0.7562121793394301,8.497547486796975
445,110,0.0575,25,0.7350112507787089,8.378943322226405
446,110,0.0575,26,0.7653557303193503,8.663990080356598
447,110,0.0575,27,0.7387026480522515,8.861374782398343
448,110,0.0575,28,0.7607669012697175,8.372879885137081
449,110,0.0575,29,0.7582304094932477,8.153811363503337
450,100,0.0575,0,0.7760505384530656,7.825040569528937
451,100,0.0575,1,0.7757511521701509,8.32091400027275
452,100,0.0575,2,0.7665981121862091,7.85885901004076
453,100,0.0575,3,0.7510681456115038,8.122856648638844
454,100,0.0575,4,0.7648512936655483,8.082280982285738
455,100,0.0575,5,0.7388985182485214,7.9678266029804945
456,100,0.0575,6,0.758972095953938,8.438556274399161
457,100,0.0575,7,0.7551757160952681,7.927981708198786
458,100,0.0575,8,0.7668556600262486,7.898280616849661
459,100,0.0575,9,0.7409608827712384,7.624725827947259
460,100,0.0575,10,0.7710938353472118,8.042648628354073
461,100,0.0575,11,0.7537159200929366,8.218894187361002
462,100,0.0575,12,0.7580074523111635,8.546667128801346
463,100,0.0575,13,0.770234744300407,8.347154969349504
464,100,0.0575,14,0.7539320000853851,7.984041327610612
465,100,0.0575,15,0.7702555929322666,7.739116180688143
466,100,0.0575,16,0.7364622372017073,7.6283801551908255
467,100,0.0575,17,0.7679674811743948,8.024105692282319
468,100,0.0575,18,0.7598816797258797,8.851891729980707
469,100,0.0575,19,0.7610211190464149,8.039446650072932
470,100,0.0575,20,0.7446937390686743,7.852110663428903
471,100,0.0575,21,0.7516964563862435,8.24020660482347
472,100,0.0575,22,0.7337061853665942,7.934850348159671
473,100,0.0575,23,0.7390242188747892,8.208553792908788
474,100,0.0575,24,0.7494251237710602,8.008137101307511
475,100,0.0575,25,0.7673753352051996,8.22236960567534
476,100,0.0575,26,0.7626745193195629,7.913273468613625
477,100,0.0575,27,0.7466867528604944,8.031589087098837
478,100,0.0575,28,0.7335930108609406,7.927362561225891
479,100,0.0575,29,0.7365639550188527,7.721777461469173
480,90,0.0575,0,0.7322754193282114,7.005679240450263
481,90,0.0575,1,0.7395239489684787,6.976732321083546
482,90,0.0575,2,0.7402188433626583,7.305622540414333
483,90,0.0575,3,0.7384231380297595,7.720900634303689
484,90,0.0575,4,0.7621887571386181,7.510659713298082
485,90,0.0575,5,0.7233721623307301,7.3153424449265
486,90,0.0575,6,0.7389247563946606,6.999875918030739
487,90,0.0575,7,0.7312522216304933,7.421096790581942
488,90,0.0575,8,0.7402030718861956,7.717939916998148
489,90,0.0575,9,0.7712734699405436,7.821406444534659
490,90,0.0575,10,0.7258177206128316,7.060621762648225
491,90,0.0575,11,0.753918042761077,7.129644447937608
492,90,0.0575,12,0.7518709697056921,7.2909797709435225
493,90,0.0575,13,0.7508910469487613,7.069323739036918
494,90,0.0575,14,0.7295650477737557,6.914262443780899
495,90,0.0575,15,0.7312702643266279,7.288176665082574
496,90,0.0575,16,0.720293389062958,7.305427482351661
497,90,0.0575,17,0.7477029868963436,6.909476198256016
498,90,0.0575,18,0.7325420626353751,7.093603666871786
