index,subset_size,minority_size,run,roc_auc,time_elapsed
194,60,0.2889,14,0.687105640734117,697.2098486367613
195,60,0.2889,15,0.6843220836699399,692.1440902985632
196,60,0.2889,16,0.677015942345595,696.7380188666284
197,60,0.2889,17,0.6498886092929824,680.5416580364108
198,60,0.2889,18,0.6785350794766646,713.2682375498116
199,60,0.2889,19,0.6527457171679473,687.4658428039402
200,60,0.2889,20,0.6779886755540074,696.468655994162
201,60,0.2889,21,0.6763646740753534,675.3363768793643
202,60,0.2889,22,0.6679636336894464,730.4392259195447
203,60,0.2889,23,0.6616521683438327,675.5018174331635
204,60,0.2889,24,0.6720126077645203,702.9555207230151
205,60,0.2889,25,0.6573172570651908,721.935812111944
206,60,0.2889,26,0.6611183646608468,717.5764185525477
207,60,0.2889,27,0.6598546012108146,707.2056195046753
208,60,0.2889,28,0.6618066430468292,705.058327941224
209,60,0.2889,29,0.6690254174152338,689.7671496998519
210,50,0.2889,0,0.6619730420942878,791.2449217680842
211,50,0.2889,1,0.6334851266912098,797.1083596590906
212,50,0.2889,2,0.6640677013489358,814.3750348649919
213,50,0.2889,3,0.6450311321921709,827.1158923506737
214,50,0.2889,4,0.6510278139031708,844.2773412521929
215,50,0.2889,5,0.6679076579188392,823.4245237056166
216,50,0.2889,6,0.666653888188311,816.8441626876593
217,50,0.2889,7,0.6725930782175161,794.3690991606563
218,50,0.2889,8,0.6875340524124228,803.8128831870854
219,50,0.2889,9,0.676606598677044,808.2400049231946
220,50,0.2889,10,0.6652796855787723,794.195863738656
221,50,0.2889,11,0.6724189584349648,821.909838443622
222,50,0.2889,12,0.6806805896985579,834.0261970702559
223,50,0.2889,13,0.6578644110021142,791.7096929792315
224,50,0.2889,14,0.6410281401682003,815.4433724116534
225,50,0.2889,15,0.6834239548217667,772.0456923730671
226,50,0.2889,16,0.6819316258476786,832.8648301772773
227,50,0.2889,17,0.6694922668834953,807.8327233958989
228,50,0.2889,18,0.6681454371475621,785.6352414060384
229,50,0.2889,19,0.668828546611696,802.1749561894685
230,50,0.2889,20,0.6811282105657746,792.6790826041251
231,50,0.2889,21,0.6618592764009187,818.8889062162489
232,50,0.2889,22,0.6486150462447855,812.3431915491819
233,50,0.2889,23,0.6621179360268113,811.0927503909916
234,50,0.2889,24,0.6709455845273066,805.7042425982654
235,50,0.2889,25,0.6457231553552656,831.9423182737082
236,50,0.2889,26,0.6574131300652788,815.9862641729414
237,50,0.2889,27,0.6540911651128912,783.929455300793
238,50,0.2889,28,0.6652640129277189,796.2618745490909
239,50,0.2889,29,0.6716549621381505,786.2560950387269
240,40,0.2889,0,0.6462695804547961,914.7378431037068
241,40,0.2889,1,0.6628793063913244,910.1687708124518
242,40,0.2889,2,0.6472526885664339,900.6528672687709
243,40,0.2889,3,0.6540334704860598,872.8695919755846
244,40,0.2889,4,0.6584078113382279,954.4772238787264
245,40,0.2889,5,0.650473576302096,917.0873147211969
246,40,0.2889,6,0.6298318001418173,938.053521335125
247,40,0.2889,7,0.6479002438248731,903.9399310480803
248,40,0.2889,8,0.6661538616183936,927.3465355932713
249,40,0.2889,9,0.6367398374231664,940.1131322234869
250,40,0.2889,10,0.6773363184395254,900.6359201408923
251,40,0.2889,11,0.6707818290595439,890.1304364483804
252,40,0.2889,12,0.6579495790926998,928.5076663848013
253,40,0.2889,13,0.6784489496030789,910.7566518001258
254,40,0.2889,14,0.6799351814023682,926.4217440802604
255,40,0.2889,15,0.6685850125676273,908.7805766910315
256,40,0.2889,16,0.6377198237107172,936.043363738805
257,40,0.2889,17,0.6399866756524376,922.0225788485259
258,40,0.2889,18,0.6422712967556776,904.2015853244811
259,40,0.2889,19,0.6551973832132844,901.6790791060776
260,40,0.2889,20,0.6483878325111483,921.654325524345
261,40,0.2889,21,0.6495585765447829,907.2437718156725
262,40,0.2889,22,0.6540972446402957,912.8476667702198
263,40,0.2889,23,0.6513611908326276,894.0779259186238
264,40,0.2889,24,0.6595234425588462,935.645184032619
265,40,0.2889,25,0.6664662910905816,958.8629896584898
266,40,0.2889,26,0.6542813334359987,933.8337563853711
267,40,0.2889,27,0.6515247204137408,922.5526233762503
268,40,0.2889,28,0.6381595544278541,901.5578732322901
269,40,0.2889,29,0.671482022966291,908.8077108133584
270,30,0.2889,0,0.6068598108346136,1028.862678365782
271,30,0.2889,1,0.615083387256712,982.0411208793521
272,30,0.2889,2,0.6160766037959178,1014.5731331948191
273,30,0.2889,3,0.6188216277742091,1027.3224353659898
274,30,0.2889,4,0.6169932112308697,1037.3320972118527
275,30,0.2889,5,0.6227595379720118,1065.114257330075
276,30,0.2889,6,0.6276927065125635,1007.0342250838876
277,30,0.2889,7,0.6207013523523116,1039.8910915106535
278,30,0.2889,8,0.6151043064781495,1037.159438714385
279,30,0.2889,9,0.6190592287642478,1010.456509180367
280,30,0.2889,10,0.6120830866580531,1056.4556891545653
281,30,0.2889,11,0.616209112786983,1040.4129344597459
282,30,0.2889,12,0.6165330624782991,1021.0337043441832
283,30,0.2889,13,0.5915296551193693,1010.05586887151
284,30,0.2889,14,0.6143956894700086,999.137682871893
285,30,0.2889,15,0.6106351638227395,1045.3751887865365
286,30,0.2889,16,0.6206436630196984,1024.5154041834176
287,30,0.2889,17,0.6067320525221473,1038.2802641037852
288,30,0.2889,18,0.6110881583215808,1040.7549861520529
289,30,0.2889,19,0.6223555008749861,1049.8909581620246
290,30,0.2889,20,0.6197918374052084,1042.4651124924421
291,30,0.2889,21,0.6102179423572848,1041.2486722879112
292,30,0.2889,22,0.6246234963678697,1041.1118803694844
293,30,0.2889,23,0.6227321580394485,1039.9818508550525
294,30,0.2889,24,0.6078366700038595,1070.4520411603153
295,30,0.2889,25,0.6155672311658748,1014.1676123496145
296,30,0.2889,26,0.6039932333677612,1046.3913555052131
297,30,0.2889,27,0.6231276185027482,1047.6988334599882
298,30,0.2889,28,0.6158508989145102,1051.5607866141945
299,30,0.2889,29,0.6039405400125306,986.3978179674596
300,20,0.2889,0,0.6206706935338506,1121.8672383185476
301,20,0.2889,1,0.5990237270771993,1138.8131880275905
302,20,0.2889,2,0.6199994431188192,1143.11468844302
303,20,0.2889,3,0.6134816391425195,1132.3739987500012
304,20,0.2889,4,0.6219569344702547,1105.7791403271258
305,20,0.2889,5,0.6243040697037636,1145.4587188065052
306,20,0.2889,6,0.6276404102237088,1128.910773532465
307,20,0.2889,7,0.6252691845319712,1135.3184166401625
308,20,0.2889,8,0.6068576154987382,1170.9086465351284
309,20,0.2889,9,0.6233225586813279,1188.168897215277
310,20,0.2889,10,0.6231529531022891,1158.8289498891681
311,20,0.2889,11,0.6035649469859563,1137.0228342916816
312,20,0.2889,12,0.6247971396707697,1107.2336694318801
313,20,0.2889,13,0.6339625363603387,1160.9956579357386
314,20,0.2889,14,0.638252457371448,1146.7710216455162
315,20,0.2889,15,0.623283750296088,1143.661478722468
316,20,0.2889,16,0.6059548753863827,1112.8538581114262
317,20,0.2889,17,0.6344960488613153,1155.604155028239
318,20,0.2889,18,0.635363587715866,1154.3549294918776
319,20,0.2889,19,0.6306912970786955,1145.587973812595
320,20,0.2889,20,0.6251730203498743,1122.0312226433307
321,20,0.2889,21,0.6148573964875134,1132.549303630367
322,20,0.2889,22,0.5957473012263131,1088.3196567036211
323,20,0.2889,23,0.6223657610701469,1138.223896741867
324,20,0.2889,24,0.627938864724194,1126.902648260817
325,20,0.2889,25,0.6046878842278967,1131.031074281782
326,20,0.2889,26,0.6141279714365202,1092.6523892786354
327,20,0.2889,27,0.6233264216959834,1185.2225432172418
328,20,0.2889,28,0.6210602703558248,1155.8994761090726
329,20,0.2889,29,0.6320765893109365,1126.9116677939892
330,10,0.2889,0,0.5798652938377304,1229.447486417368
331,10,0.2889,1,0.5985986225206222,1197.0185810308903
332,10,0.2889,2,0.5855510813998637,1233.0006903354079
333,10,0.2889,3,0.5860210615159089,1255.617871310562
334,10,0.2889,4,0.6049911035248963,1228.3661929480731
335,10,0.2889,5,0.5860027999920826,1221.765827672556
336,10,0.2889,6,0.5618977156026658,1199.1636605970562
337,10,0.2889,7,0.5931549307399062,1248.8764692600816
338,10,0.2889,8,0.560562007254745,1254.876823047176
339,10,0.2889,9,0.5990301789646275,1193.1218167636544
340,10,0.2889,10,0.5855009204457432,1232.3076777718961
341,10,0.2889,11,0.5812945863186724,1232.5439976155758
342,10,0.2889,12,0.5677682343256619,1200.092092325911
343,10,0.2889,13,0.6099101576793287,1221.965696964413
344,10,0.2889,14,0.5902147248137303,1224.6355977840722
345,10,0.2889,15,0.5570673396055843,1201.9404909033328
346,10,0.2889,16,0.5843741607781547,1244.4851505290717
347,10,0.2889,17,0.5899301570479756,1161.2893652003258
348,10,0.2889,18,0.5913350378881089,1204.6964227557182
349,10,0.2889,19,0.5805852845916251,1180.6296530514956
350,10,0.2889,20,0.5866882459712481,1212.1474338322878
351,10,0.2889,21,0.6015557840634315,1204.3500460591167
352,10,0.2889,22,0.5731412729977668,1211.3981335796416
353,10,0.2889,23,0.5929643424088095,1208.1436942070723
354,10,0.2889,24,0.5811303137822509,1205.5980795640498
355,10,0.2889,25,0.5966354540023768,1223.2847263105214
356,10,0.2889,26,0.5847608046031634,1168.6224624328315
357,10,0.2889,27,0.5739681257843031,1221.6763926818967
358,10,0.2889,28,0.5837692610369557,1188.1777342464775
359,10,0.2889,29,0.5739706846565054,1247.166891887784
360,5,0.2889,0,0.5335537835265554,1227.6150347646326
361,5,0.2889,1,0.5338682671554629,1311.7543151713908
362,5,0.2889,2,0.5368734437292215,1286.6587327159941
363,5,0.2889,3,0.5409379263345798,1228.0382532645017
364,5,0.2889,4,0.5399757268559433,1211.4854393992573
365,5,0.2889,5,0.556915886136526,1259.7170559894294
366,5,0.2889,6,0.5391389227036495,1246.9450903758407
367,5,0.2889,7,0.5272972015778296,1277.8557527083904
368,5,0.2889,8,0.5252071147630958,1270.9599910490215
369,5,0.2889,9,0.5442731921282002,1253.0479012690485
370,5,0.2889,10,0.5351215780537342,1278.226351192221
371,5,0.2889,11,0.5421668573573526,1242.2228268273175
372,5,0.2889,12,0.5307369311231791,1252.145495241508
373,5,0.2889,13,0.5343705984751014,1235.821650011465
374,5,0.2889,14,0.534161236845738,1265.360115101561
375,5,0.2889,15,0.5345446864923427,1269.9000833183527
376,5,0.2889,16,0.5522260186944357,1231.9377808198333
377,5,0.2889,17,0.5352697226363242,1244.5905767884105
378,5,0.2889,18,0.5250205253315925,1268.6067917179316
379,5,0.2889,19,0.5214484315038125,1308.2491406835616
380,5,0.2889,20,0.5430523630242415,1281.0723928492516
381,5,0.2889,21,0.5298312244838087,1226.6753448843956
382,5,0.2889,22,0.5429465845416221,1267.0419515557587
383,5,0.2889,23,0.5398335206216016,1207.6946852561086
384,5,0.2889,24,0.5358411982123443,1231.4489710628986
385,5,0.2889,25,0.5307343669567589,1268.2186949010938
386,5,0.2889,26,0.5166890809753661,1292.957668978721
387,5,0.2889,27,0.5404959332214686,1201.719310456887
388,5,0.2889,28,0.5409256384537912,1238.0428389757872
389,5,0.2889,29,0.5408094691852916,1291.2777313999832
390,125,0.0575,0,0.7385847246327387,10.356846697628498
391,125,0.0575,1,0.7834795497616007,10.50986415706575
392,125,0.0575,2,0.7630533929967742,10.533404944464564
393,125,0.0575,3,0.7702884964993075,10.445856476202607
394,125,0.0575,4,0.787087686627903,10.418728925287724
395,125,0.0575,5,0.7598487796883175,11.864958215504885
396,125,0.0575,6,0.7587787775709127,10.376109858974814
397,125,0.0575,7,0.7603216380944056,10.533085701987147
398,125,0.0575,8,0.7647035690909472,10.43016991019249
399,125,0.0575,9,0.7366685423023435,10.722693728283048
400,125,0.0575,10,0.7348205653869425,10.420340046286583
401,125,0.0575,11,0.7665165300461857,10.41391078196466
402,125,0.0575,12,0.7607311141184153,10.714835930615664
403,125,0.0575,13,0.7647063097313127,10.134758584201336
404,125,0.0575,14,0.7915041871055261,10.519106751307845
405,125,0.0575,15,0.772626943920505,11.069088177755475
406,125,0.0575,16,0.7473076446705871,10.671406146138906
407,125,0.0575,17,0.763415994011519,10.82215802744031
408,125,0.0575,18,0.7490200225361463,10.7156519908458
409,125,0.0575,19,0.7576937751681846,10.29201210103929
410,125,0.0575,20,0.7737532518147946,10.622671710327268
411,125,0.0575,21,0.7706499839634597,11.63949421979487
412,125,0.0575,22,0.7750408321884411,10.510787352919579
413,125,0.0575,23,0.7501617242526561,11.182969411835074
414,125,0.0575,24,0.7678538725428369,10.679327417165041
415,125,0.0575,25,0.7650433220240357,10.494269881397486
416,125,0.0575,26,0.7543206115948803,10.298622211441398
417,125,0.0575,27,0.7708879379013882,10.267246773466468
418,125,0.0575,28,0.7770076907768758,10.509866924956441
419,125,0.0575,29,0.7732984855175457,10.531323604285717
420,110,0.0575,0,0.7560377719043484,29.068135930225253
421,110,0.0575,1,0.7776006026429924,27.590476220473647
422,110,0.0575,2,0.7689732132457785,28.042142685502768
423,110,0.0575,3,0.7465515332296344,28.323563439771533
424,110,0.0575,4,0.7829893669083345,27.531188916414976
425,110,0.0575,5,0.7545004720748617,27.929537700489163
426,110,0.0575,6,0.7620705778318851,27.41907592304051
427,110,0.0575,7,0.7606800143229078,26.919136544689536
428,110,0.0575,8,0.7863772325259947,27.642489232122898
429,110,0.0575,9,0.7441970478563174,26.858401402831078
430,110,0.0575,10,0.761145231407178,28.286641880869865
431,110,0.0575,11,0.761407418747231,27.721104016527534
432,110,0.0575,12,0.7819779223753517,28.019718047231436
433,110,0.0575,13,0.7613984909303545,28.247674338519573
434,110,0.0575,14,0.7655498798946566,27.51813186891377
435,110,0.0575,15,0.7803921680947926,28.656226290389895
436,110,0.0575,16,0.7710490939079416,28.579514019191265
437,110,0.0575,17,0.7543067301543683,27.632083786651492
438,110,0.0575,18,0.7682443617351065,28.178719172254205
439,110,0.0575,19,0.7683716100378719,27.839735563844442
440,110,0.0575,20,0.7691490942383006,28.515007881447673
441,110,0.0575,21,0.7609330550183925,26.552892534062266
442,110,0.0575,22,0.755475065318654,26.822120821103454
443,110,0.0575,23,0.7620473432722894,27.799198508262634
444,110,0.0575,24,0.7556099725906316,27.63779084570706
445,110,0.0575,25,0.7541317262373528,27.096014695242047
446,110,0.0575,26,0.7530953282885504,27.806493796408176
447,110,0.0575,27,0.75166667111381,27.621521485969424
448,110,0.0575,28,0.7743992523377786,28.46562548726797
449,110,0.0575,29,0.759756988530577,27.24749256297946
450,100,0.0575,0,0.7625812246038112,40.070754332467914
451,100,0.0575,1,0.7871089676209276,40.731954557821155
452,100,0.0575,2,0.751308884308284,40.81864186376333
453,100,0.0575,3,0.7432189516047172,40.86831330694258
454,100,0.0575,4,0.7571583355717288,40.867836432531476
455,100,0.0575,5,0.7421538272271513,39.1266980599612
456,100,0.0575,6,0.7484845194090705,40.81765743531287
457,100,0.0575,7,0.7883796047311168,40.622627863660455
458,100,0.0575,8,0.7495650517267721,39.692238336429
459,100,0.0575,9,0.773730885507008,40.03102947957814
460,100,0.0575,10,0.7681599065992586,38.828945161774755
461,100,0.0575,11,0.7646534099015662,39.226263489574194
462,100,0.0575,12,0.7633097566966426,40.70307718217373
463,100,0.0575,13,0.765601590290014,40.0297099519521
464,100,0.0575,14,0.7512581833438922,41.02476443350315
465,100,0.0575,15,0.7631767782848838,39.385080048814416
466,100,0.0575,16,0.7738326880316473,40.3700652718544
467,100,0.0575,17,0.7518670325719795,40.75223161093891
468,100,0.0575,18,0.7627478548321376,40.630693497136235
469,100,0.0575,19,0.7571941262525097,40.854882176965475
470,100,0.0575,20,0.7708551913961582,41.03873421996832
471,100,0.0575,21,0.7612846175878791,40.86799392476678
472,100,0.0575,22,0.7647041426312683,38.1791204828769
473,100,0.0575,23,0.786598204376198,38.79579279012978
474,100,0.0575,24,0.7626418222270374,39.25667158514261
475,100,0.0575,25,0.774327016257881,40.159300899133086
476,100,0.0575,26,0.7833762401494716,38.68019099906087
477,100,0.0575,27,0.7623019651743211,40.64164494164288
478,100,0.0575,28,0.7613435351791491,38.52668299153447
479,100,0.0575,29,0.7567087346668495,40.868513975292444
480,90,0.0575,0,0.7522745303230662,52.30032065138221
481,90,0.0575,1,0.7687363940353162,50.38958451151848
482,90,0.0575,2,0.7521718066044343,51.159025836735964
483,90,0.0575,3,0.7582291953525065,50.06003350764513
484,90,0.0575,4,0.7674700699483423,51.51262842491269
485,90,0.0575,5,0.7617423857069319,51.701352251693606
486,90,0.0575,6,0.7662399671385749,50.00762809626758
487,90,0.0575,7,0.7666804849295064,49.57111963070929
488,90,0.0575,8,0.7874708292098431,50.34222183190286
489,90,0.0575,9,0.7840571842783005,52.12845280766487
490,90,0.0575,10,0.7641061200797052,51.26280001364648
491,90,0.0575,11,0.7470026271040882,50.304977010935545
492,90,0.0575,12,0.7769885310006697,51.89340131357312
493,90,0.0575,13,0.7495653270261262,52.3983803614974
494,90,0.0575,14,0.7511812654102342,52.518497698009014
495,90,0.0575,15,0.7683158178001673,50.376441126689315
